age,workClass,educationNum,martialStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,income
0.1917808219178082,2,0.7333333333333333,2,0,0,4,1,0.0,0.0,0.3979591836734694,0,1
0.3013698630136986,2,0.6,0,2,1,4,1,0.0,0.0,0.3979591836734694,0,0
0.1506849315068493,2,0.7333333333333333,4,11,1,4,0,0.0,0.0,0.6020408163265306,0,0
0.0958904109589041,2,0.5333333333333333,4,7,1,4,0,0.0,0.40449954086317724,0.3979591836734694,0,0
0.2876712328767123,4,0.5333333333333333,2,2,0,4,1,0.04386043860438604,0.0,0.3469387755102041,0,0
0.273972602739726,2,0.8,2,11,0,4,1,0.0,0.0,0.5,0,0
0.3972602739726027,2,0.7333333333333333,0,12,1,2,0,0.0,0.0,0.35714285714285715,0,0
0.2876712328767123,0,0.8666666666666667,2,9,0,4,1,0.0,0.0,0.3979591836734694,1,1
0.3561643835616438,4,0.5333333333333333,2,2,0,4,1,0.0,0.0,0.6020408163265306,0,0
0.136986301369863,2,0.6666666666666666,2,0,5,4,0,0.0,0.0,0.3469387755102041,0,0
0.0410958904109589,2,0.6,4,11,3,4,1,0.0,0.0,0.19387755102040816,0,0
0.4383561643835616,2,0.6,2,2,0,1,1,0.0,0.0,0.3979591836734694,0,1
0.6027397260273972,3,0.5333333333333333,2,2,0,4,1,0.0,0.0,0.3979591836734694,0,0
0.136986301369863,2,0.6,4,11,3,4,0,0.0,0.0,0.3979591836734694,0,0
0.0273972602739726,2,0.6,4,7,3,4,1,0.0,0.0,0.29591836734693877,1,0
0.3835616438356164,2,0.6666666666666666,4,9,1,4,0,0.0,0.3590449954086318,0.3979591836734694,0,1
0.726027397260274,2,0.6,4,12,2,4,1,0.0,0.0,0.3979591836734694,0,0
0.1917808219178082,2,0.5333333333333333,4,13,4,2,0,0.0,0.0,0.29591836734693877,0,0
0.0684931506849315,2,0.6,2,7,0,4,1,0.0,0.0,0.23469387755102042,0,0
0.2602739726027397,2,0.5333333333333333,6,7,4,4,0,0.0,0.0,0.23469387755102042,0,0
0.6438356164383562,2,0.4,2,2,0,4,1,0.0,0.5002295684113865,0.3979591836734694,0,0
0.410958904109589,1,0.6,0,0,4,4,0,0.0,0.0,0.37755102040816324,1,0
0.2328767123287671,2,0.5333333333333333,4,0,1,4,0,0.0,0.0,0.3979591836734694,0,0
0.2191780821917808,2,0.8,4,3,2,1,0,0.0,0.0,0.3979591836734694,1,0
0.0547945205479452,2,0.5333333333333333,4,2,3,4,1,0.0,0.0,0.3469387755102041,0,0
0.4246575342465753,2,0.5333333333333333,2,2,0,4,1,0.0,0.0,0.45918367346938777,0,0
0.0821917808219178,2,0.8,4,5,1,4,1,0.0,0.0,0.3979591836734694,0,0
0.7397260273972602,4,0.6,5,11,4,2,1,0.0,0.41689623507805323,0.01020408163265306,0,0
0.1643835616438356,2,0.5333333333333333,0,2,1,4,1,0.0,0.0,0.6020408163265306,0,0
0.3424657534246575,2,0.8,5,7,2,2,1,0.0,0.0,0.5,0,0
0.1095890410958904,2,0.5333333333333333,4,7,4,4,0,0.0,0.0,0.3979591836734694,0,0
0.3698630136986301,3,0.8666666666666667,0,3,4,1,0,0.0,0.0,0.3979591836734694,0,0
0.1506849315068493,2,0.5333333333333333,4,3,1,1,0,0.0,0.0,0.3979591836734694,1,0
0.3835616438356164,4,0.8666666666666667,2,11,0,4,1,0.0,0.0,0.3979591836734694,0,1
0.2602739726027397,2,0.6,0,7,4,4,0,0.0,0.0,0.3979591836734694,1,0
0.3013698630136986,0,0.7333333333333333,4,3,1,4,1,0.0,0.0,0.41836734693877553,0,0
0.3972602739726027,5,0.8666666666666667,6,10,4,4,1,0.0,0.0,0.3979591836734694,0,0
0.0136986301369863,2,0.4,4,5,3,4,1,0.0,0.0,0.15306122448979592,0,0
0.6712328767123288,1,0.6666666666666666,6,9,1,4,0,0.0,0.0,0.19387755102040816,0,0
0.136986301369863,2,0.5333333333333333,4,7,1,4,1,0.0,0.45454545454545453,0.3979591836734694,0,0
0.1506849315068493,5,0.5333333333333333,2,10,0,4,1,0.0,0.0,0.3979591836734694,0,0
0.4657534246575342,2,0.6,2,11,0,4,1,0.0,0.45385674931129477,0.3979591836734694,0,1
0.136986301369863,2,0.8,4,2,1,4,1,0.0,0.0,0.5,0,0
0.1506849315068493,5,0.8,2,9,0,4,1,0.0,0.0,0.3979591836734694,0,1
0.136986301369863,2,0.5333333333333333,3,11,4,4,0,0.0,0.0,0.24489795918367346,0,0
0.0547945205479452,2,0.5333333333333333,4,2,3,2,1,0.0,0.0,0.3979591836734694,0,0
0.2328767123287671,2,0.5333333333333333,4,5,1,2,1,0.0,0.0,0.3979591836734694,0,0
0.0136986301369863,2,0.5333333333333333,4,7,3,4,1,0.0,0.0,0.11224489795918367,0,0
0.2191780821917808,2,0.8,2,9,0,4,1,0.0,0.0,0.6530612244897959,0,0
0.3698630136986301,1,0.6,2,3,0,2,1,0.0,0.0,0.37755102040816324,0,1
0.3561643835616438,2,0.6,0,0,1,4,0,0.0,0.0,0.3979591836734694,0,0
0.1780821917808219,2,0.6,4,2,1,2,1,0.0,0.0,0.4489795918367347,0,0
0.3150684931506849,2,0.2,2,6,0,4,1,0.0,0.0,0.3979591836734694,1,1
0.273972602739726,0,0.6,2,0,0,4,1,0.0,0.0,0.41836734693877553,0,1
0.2328767123287671,2,0.5333333333333333,2,0,0,2,1,0.0,0.0,0.3979591836734694,0,0
0.3287671232876712,4,0.8,0,3,1,4,0,0.0,0.0,0.3979591836734694,0,0
0.1917808219178082,2,0.8666666666666667,2,9,5,4,0,0.0,0.0,0.5,0,0
0.5616438356164384,5,1.0,2,9,0,4,1,0.0,0.0,0.0,0,1
0.2876712328767123,2,0.6,0,6,1,2,0,0.0,0.0,0.2755102040816326,0,0
0.0958904109589041,2,0.6,2,6,0,4,1,0.0,0.0,0.3979591836734694,0,0
0.3287671232876712,1,0.8,2,2,0,2,1,0.0,0.0,0.3979591836734694,0,0
0.410958904109589,2,0.6,2,12,0,4,1,0.0,0.0,0.4489795918367347,0,0
0.3287671232876712,0,0.8,2,12,0,4,1,0.0,0.0,0.23469387755102042,0,0
0.0821917808219178,2,0.13333333333333333,2,13,2,4,1,0.0,0.0,0.3979591836734694,1,0
0.2602739726027397,2,0.6,0,2,1,4,1,0.0,0.0,0.3979591836734694,0,0
0.3150684931506849,0,0.8666666666666667,4,3,1,4,0,0.14084140841408413,0.0,0.5510204081632653,0,1
0.2465753424657534,2,0.8666666666666667,2,9,2,4,1,0.07298072980729807,0.0,0.3979591836734694,0,1
0.0958904109589041,4,0.5333333333333333,4,11,1,4,1,0.0,0.0,0.3979591836734694,0,0
0.1232876712328767,2,0.8666666666666667,4,9,1,4,0,0.0,0.43067033976124885,0.3979591836734694,0,0
0.4657534246575342,2,0.8,2,3,0,4,1,0.0,0.0,0.5,0,1
0.3424657534246575,1,0.6,4,9,1,4,0,0.0,0.3076216712580349,0.3979591836734694,0,0
0.273972602739726,5,0.5333333333333333,0,0,4,4,0,0.0,0.0,0.3469387755102041,0,0
0.0136986301369863,2,0.4,4,11,3,4,0,0.0,0.0,0.3979591836734694,0,0
0.2602739726027397,2,0.8,2,7,0,2,1,0.07298072980729807,0.0,0.35714285714285715,0,1
0.2465753424657534,2,0.5333333333333333,0,2,1,4,1,0.0,0.0,0.6020408163265306,0,0
0.5616438356164384,3,0.5333333333333333,2,11,5,4,0,0.15024150241502415,0.0,0.3469387755102041,0,1
0.0,2,0.4,4,11,3,4,0,0.0,0.0,0.11224489795918367,0,0
0.3698630136986301,1,0.5333333333333333,2,13,0,2,1,0.0,0.0,0.3979591836734694,0,0
0.273972602739726,2,0.5333333333333333,2,2,0,4,1,0.0,0.0,0.3979591836734694,0,1
0.2465753424657534,2,0.6,4,11,1,0,0,0.0,0.0,0.3979591836734694,0,0
0.589041095890411,2,0.5333333333333333,2,2,0,1,1,0.0,0.0,0.3979591836734694,0,0
0.5068493150684932,3,0.2,2,6,0,4,1,0.0,0.0,0.3979591836734694,0,1
0.273972602739726,2,0.8,4,3,1,2,1,0.0,0.0,0.6020408163265306,0,1
0.4520547945205479,2,0.7333333333333333,0,11,1,4,0,0.0,0.0,0.3979591836734694,0,0
0.2876712328767123,2,0.8,2,11,0,4,1,0.0,0.0,0.5,1,0
0.3835616438356164,2,0.8,2,9,0,4,1,0.0,0.0,0.5510204081632653,0,0
0.1095890410958904,2,0.3333333333333333,4,2,1,4,1,0.0,0.0,0.3979591836734694,0,0
0.1917808219178082,2,0.6,2,5,0,4,1,0.0,0.0,0.3979591836734694,0,0
1.0,2,0.5333333333333333,4,7,1,2,1,0.0,0.5064279155188246,0.3979591836734694,0,0
0.5068493150684932,2,0.5333333333333333,2,0,0,2,1,0.0,0.0,0.19387755102040816,0,0
0.4931506849315068,1,0.0,4,6,1,4,0,0.0,0.0,0.3469387755102041,0,0
0.0136986301369863,2,0.5333333333333333,4,11,3,4,0,0.0,0.0,0.3979591836734694,0,0
0.6712328767123288,4,0.5333333333333333,2,4,0,4,1,0.014090140901409014,0.0,0.5,0,0
0.7945205479452054,2,0.6666666666666666,6,0,1,4,0,0.0,0.0,0.19387755102040816,1,0
0.6575342465753424,2,0.5333333333333333,0,0,1,4,0,0.0,0.0,0.3979591836734694,0,0
0.2465753424657534,2,0.4,5,13,1,2,1,0.036740367403674035,0.0,0.3979591836734694,0,0
0.3287671232876712,2,0.5333333333333333,0,11,4,2,0,0.0,0.0,0.37755102040816324,0,0
0.1095890410958904,2,0.6,4,0,1,4,1,0.0,0.0,0.41836734693877553,0,0
0.2191780821917808,2,0.6,0,2,2,3,0,0.0,0.0,0.3979591836734694,0,0
0.1506849315068493,2,0.9333333333333333,4,9,1,4,1,0.0,0.0,0.5510204081632653,0,1
0.5753424657534246,5,0.5333333333333333,2,7,0,4,1,0.0,0.0,0.3979591836734694,0,0
0.3150684931506849,5,0.6,4,0,1,4,0,0.0,0.0,0.37755102040816324,0,0
0.3287671232876712,2,0.8,2,3,0,4,1,0.0,0.0,0.5,1,1
0.2876712328767123,1,0.8666666666666667,2,3,0,4,1,0.0,0.0,0.7040816326530612,0,1
0.0821917808219178,2,0.5333333333333333,4,13,3,4,1,0.0,0.0,0.3979591836734694,0,0
0.3150684931506849,2,0.8,2,9,0,4,1,0.0,0.0,0.3979591836734694,0,1
0.3287671232876712,4,0.5333333333333333,2,7,5,4,0,0.0,0.0,0.19387755102040816,0,0
0.0958904109589041,5,0.7333333333333333,2,10,0,4,1,0.0,0.0,0.5,0,0
0.2876712328767123,2,0.6,0,2,1,4,1,0.0,0.39967860422405876,0.3979591836734694,0,0
0.5616438356164384,2,0.5333333333333333,2,0,0,4,1,0.0,0.0,0.4489795918367347,0,1
0.2054794520547945,2,0.5333333333333333,4,7,1,4,0,0.0,0.0,0.336734693877551,0,0
0.3150684931506849,2,0.7333333333333333,2,12,0,4,1,0.0,0.45385674931129477,0.6020408163265306,0,1
0.3287671232876712,2,0.9333333333333333,2,9,5,4,0,0.0,0.0,0.3979591836734694,0,1
0.3424657534246575,2,0.8,2,0,5,2,0,0.0,0.0,0.3979591836734694,0,0
0.5753424657534246,1,0.3333333333333333,6,7,4,2,0,0.0,0.0,0.29591836734693877,0,0
0.0273972602739726,1,0.6,4,0,3,4,1,0.0,0.0,0.3979591836734694,0,0
0.5616438356164384,2,0.6,4,13,1,4,1,0.0,0.0,0.19387755102040816,0,0
0.3424657534246575,4,0.5333333333333333,2,4,0,1,1,0.0,0.0,0.3979591836734694,1,1
0.0410958904109589,2,0.5333333333333333,4,7,3,4,0,0.0,0.0,0.3979591836734694,0,0
0.2054794520547945,2,0.5333333333333333,5,7,1,4,0,0.0,0.0,0.29591836734693877,0,0
0.3835616438356164,2,0.6666666666666666,6,3,1,4,0,0.0,0.0,0.4489795918367347,0,0
0.4520547945205479,2,0.2,0,2,1,4,1,0.0,0.0,0.3979591836734694,0,0
0.2602739726027397,2,0.8,0,9,3,4,0,0.0,0.0,0.3979591836734694,0,0
0.3835616438356164,2,0.5333333333333333,2,11,0,4,1,0.0,0.0,0.6020408163265306,0,0
0.0,2,0.4,4,7,3,4,1,0.0,0.0,0.11224489795918367,0,0
0.5753424657534246,2,0.6,2,11,0,4,1,0.04064040640406404,0.0,0.3979591836734694,0,0
0.1232876712328767,2,0.4,2,2,0,4,1,0.0,0.0,0.3979591836734694,0,0
0.273972602739726,3,0.6,2,3,0,1,1,0.0,0.0,0.7551020408163265,1,1
0.6438356164383562,2,0.5333333333333333,2,3,0,4,1,0.0,0.0,0.3979591836734694,0,1
0.2191780821917808,2,0.8,4,9,1,4,0,0.0,0.0,0.4489795918367347,0,0
0.2191780821917808,2,0.5333333333333333,2,2,5,4,0,0.0,0.0,0.3979591836734694,0,1
0.6027397260273972,2,0.5333333333333333,2,3,0,4,1,0.0,0.0,0.3979591836734694,0,1
0.0,2,0.26666666666666666,4,7,3,4,1,0.01055010550105501,0.0,0.23469387755102042,0,0
0.4520547945205479,4,0.8666666666666667,2,4,0,4,1,0.024070240702407025,0.0,0.9897959183673469,0,0
0.136986301369863,1,0.8666666666666667,4,9,3,4,1,0.0,0.0,0.3469387755102041,0,0
0.1780821917808219,2,0.5333333333333333,0,9,3,4,0,0.0,0.0,0.3979591836734694,0,0
0.3561643835616438,2,0.5333333333333333,2,5,0,2,1,0.0,0.0,0.3979591836734694,0,0
0.3698630136986301,2,0.6,2,2,0,4,1,0.07298072980729807,0.0,0.3979591836734694,0,1
0.2465753424657534,2,0.6,4,3,1,4,0,0.0,0.0,0.3979591836734694,0,0
0.1095890410958904,2,0.6,4,12,3,4,0,0.0,0.0,0.3979591836734694,0,0
0.0958904109589041,2,0.6,2,6,5,4,0,0.07298072980729807,0.0,0.47959183673469385,0,1
0.0684931506849315,2,0.8,4,9,1,4,0,0.0,0.0,0.14285714285714285,1,0
0.3424657534246575,1,0.6,2,2,0,4,1,0.051780517805178054,0.0,0.3979591836734694,0,1
0.2328767123287671,2,0.7333333333333333,0,11,4,2,0,0.0,0.0,0.4489795918367347,0,0
0.589041095890411,2,0.8,0,9,1,4,0,0.0,0.0,0.41836734693877553,0,0
0.0547945205479452,2,0.5333333333333333,4,5,3,4,1,0.0,0.0,0.3979591836734694,0,0
0.547945205479452,0,0.8666666666666667,2,11,0,4,1,0.15024150241502415,0.0,0.3979591836734694,0,1
0.3287671232876712,2,0.9333333333333333,2,9,0,4,1,0.0,0.0,0.6020408163265306,0,1
0.4520547945205479,2,0.6,0,7,1,4,1,0.0,0.0,0.4489795918367347,0,0
0.1095890410958904,2,0.8,4,3,1,4,0,0.0,0.0,0.3979591836734694,0,0
0.4520547945205479,2,0.2,2,2,0,4,1,0.0,0.0,0.3979591836734694,1,0
0.2602739726027397,2,0.8,2,9,0,4,1,0.0,0.0,0.4489795918367347,0,0
0.1917808219178082,2,0.5333333333333333,0,9,1,4,0,0.0,0.0,0.3979591836734694,0,0
0.1643835616438356,1,0.8,4,10,1,4,1,0.0,0.0,0.5612244897959183,0,0
0.0547945205479452,2,0.6,4,11,3,4,1,0.0,0.0,0.4489795918367347,0,0
0.136986301369863,2,0.8,4,12,4,2,0,0.0,0.0,0.3979591836734694,0,0
0.6575342465753424,2,0.5333333333333333,2,13,0,4,1,0.0,0.0,0.15306122448979592,0,0
0.273972602739726,3,0.8,0,11,1,4,0,0.0,0.0,0.6020408163265306,0,0
0.0958904109589041,2,0.5333333333333333,4,2,3,4,1,0.0,0.0,0.3979591836734694,0,0
0.2876712328767123,2,0.5333333333333333,0,11,1,4,1,0.0,0.0,0.8061224489795918,0,0
0.4246575342465753,2,0.8,2,0,0,4,1,0.07688076880768807,0.0,0.3979591836734694,0,1
0.0547945205479452,2,0.6,4,7,1,1,0,0.0,0.0,0.24489795918367346,0,0
0.1917808219178082,2,0.5333333333333333,2,13,0,4,1,0.0,0.0,0.4489795918367347,0,1
0.5205479452054794,2,0.5333333333333333,2,11,0,4,1,0.04386043860438604,0.0,0.3979591836734694,0,1
0.0958904109589041,2,0.6,2,0,5,1,0,0.0,0.0,0.3979591836734694,1,0
0.3561643835616438,2,0.5333333333333333,0,0,1,4,0,0.0,0.0,0.3979591836734694,0,0
